고위험학교명,고위험_시도교육청,고위험_지역,고위험_학교급,고위험_본교분교,고위험_학생수,고위험_학급수,고위험_위기확률,고위험_위도,고위험_경도,고위험_현재_학급당학생수,고위험_현재_교원1인당,고위험_현재_1인당운영비,후보순위,후보학교명,후보학교급,후보_위도,후보_경도,직선거리_km,도로거리_km,소요시간_분,중심지_현재학교_km,중심지_현재학교_분,중심지_후보학교_km,중심지_후보학교_분,통학거리_변화_km,통학시간_변화_분,폐교시_절감비용,고정비잔존_추정,후보교_추가비용_추정,순절감액_추정,후보_연간운영비,스쿨존_CCTV수,스쿨존_도로폭,버스접근성,버스정류장수,최근접버스_km,후보_현재학생수,후보_학급수,후보_교사수,통폐합후_예상학생수,통폐합후_학급당학생수,통폐합후_교원1인당,수용가능성,통합전_1인당운영비,통합후_1인당운영비,종합점수
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,54,월곡초등학교,초등학교,35.16677612,126.8149848,9.587,11.166,13.3,0.646,1.3,10.748,12.5,10.102,11.2,598130395.0,179439118.0,598130390.0,-179439114.0,578524190.0,1,20.0,양호,42,0.181,6,3,4,28,9.3,7.0,양호,96420698.0,42023378.0,0.5485
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,55,문산초등학교,초등학교,35.18729246,126.9251428,4.086,5.583,7.6,0.646,1.3,5.25,7.1,4.604,5.8,598130395.0,179439118.0,598130390.0,-179439114.0,2006297450.0,1,8.0,양호,50,0.185,336,19,22,358,18.8,16.3,보통,5971123.0,7274938.0,0.5482
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,56,서광초등학교,초등학교,35.15481896,126.8645209,4.939,5.938,9.6,0.646,1.3,5.521,8.8,4.875,7.5,598130395.0,179439118.0,598130390.0,-179439114.0,996656740.0,1,0.0,양호,61,0.334,81,6,8,103,17.2,12.9,양호,12304404.0,15483370.0,0.5472
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,57,송학초등학교,초등학교,35.11304585,126.8303713,9.065,10.489,13.2,0.646,1.3,10.156,12.6,9.51,11.3,598130395.0,179439118.0,598130390.0,-179439114.0,681403250.0,1,0.0,양호,14,0.155,32,6,8,54,9.0,6.8,양호,21293852.0,23695067.0,0.5458
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,58,각화초등학교,초등학교,35.18242651,126.9357419,3.832,5.339,7.3,0.646,1.3,5.006,6.8,4.36,5.5,598130395.0,179439118.0,598130390.0,-179439114.0,2145431522.0,1,8.0,양호,38,0.162,713,35,41,735,21.0,17.9,보통,3009020.0,3732737.0,0.5435
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,59,금부초등학교,초등학교,35.13530814,126.861363,5.49,6.547,10.4,0.646,1.3,6.214,9.8,5.568,8.5,598130395.0,179439118.0,598130390.0,-179439114.0,1569243597.0,1,15.0,양호,24,0.237,310,20,24,332,16.6,13.8,양호,5062076.0,6528235.0,0.5435
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,60,유안초등학교,초등학교,35.1254854,126.9146862,2.852,4.033,7.2,0.646,1.3,4.864,7.1,4.218,5.8,598130395.0,179439118.0,598130390.0,-179439114.0,1929848080.0,1,0.0,양호,42,0.135,655,32,38,677,21.2,17.8,보통,2946333.0,3734089.0,0.5421
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,61,성진초등학교,초등학교,35.14376463,126.8662598,4.829,6.066,9.3,0.646,1.3,5.245,8.5,4.599,7.2,598130395.0,179439118.0,598130390.0,-179439114.0,1519576560.0,1,6.0,양호,41,0.191,310,18,21,332,18.4,15.8,보통,4901860.0,6378635.0,0.5412
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,62,계수초등학교,초등학교,35.15623874,126.8445194,6.765,8.293,12.5,0.646,1.3,7.876,11.7,7.23,10.4,598130395.0,179439118.0,598130390.0,-179439114.0,1744310090.0,1,3.0,양호,42,0.128,65,7,8,87,12.4,10.9,양호,26835540.0,26924603.0,0.54
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,63,광림초등학교,초등학교,35.16945074,126.8708963,4.804,5.914,10.4,0.646,1.3,5.496,9.6,4.85,8.3,598130395.0,179439118.0,598130390.0,-179439114.0,1546076779.0,1,25.0,양호,41,0.225,474,24,30,496,20.7,16.5,보통,3261765.0,4322998.0,0.5384
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,64,경양초등학교,초등학교,35.18390762,126.8753149,5.381,6.16,9.6,0.646,1.3,5.742,8.8,5.096,7.5,598130395.0,179439118.0,598130390.0,-179439114.0,1808999550.0,1,12.0,양호,26,0.189,427,23,26,449,19.5,17.3,보통,4236533.0,5361091.0,0.5378
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,65,유덕초등학교,초등학교,35.16508101,126.8628255,5.313,6.199,9.6,0.646,1.3,5.781,8.8,5.135,7.5,598130395.0,179439118.0,598130390.0,-179439114.0,1532616390.0,1,6.0,양호,49,0.062,331,20,24,353,17.6,14.7,보통,4630261.0,6036110.0,0.5343
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,66,진제초등학교,초등학교,35.11565077,126.9031537,4.168,5.453,8.7,0.646,1.3,5.12,8.1,4.474,6.8,598130395.0,179439118.0,598130390.0,-179439114.0,1664281492.0,1,6.0,양호,34,0.268,456,22,28,478,21.7,17.1,보통,3649740.0,4733079.0,0.5323
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,67,광주화정초등학교,초등학교,35.14905523,126.8713994,4.3,5.594,8.7,0.646,1.3,5.177,7.9,4.531,6.6,598130395.0,179439118.0,598130390.0,-179439114.0,1326425520.0,1,0.0,양호,56,0.065,242,14,18,264,18.9,14.7,보통,5481097.0,7289985.0,0.5322
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,68,마재초등학교,초등학교,35.1309354,126.8629852,5.527,6.462,10.7,0.646,1.3,6.129,10.1,5.483,8.8,598130395.0,179439118.0,598130390.0,-179439114.0,1092911515.0,1,25.0,양호,38,0.214,223,13,17,245,18.8,14.4,보통,4900948.0,6902212.0,0.5313
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,69,풍암초등학교,초등학교,35.12378279,126.8756762,4.937,5.69,7.6,0.646,1.3,5.357,7.1,4.711,5.8,598130395.0,179439118.0,598130390.0,-179439114.0,2058728733.0,1,6.0,양호,23,0.125,487,24,28,509,21.2,18.2,보통,4227369.0,5219763.0,0.5281
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,70,광주운암초등학교,초등학교,35.18047858,126.8709882,5.437,6.401,10.6,0.646,1.3,5.983,9.8,5.337,8.5,598130395.0,179439118.0,598130390.0,-179439114.0,1809381127.0,1,13.0,양호,32,0.134,521,27,35,543,20.1,15.5,보통,3472900.0,4433723.0,0.5276
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,71,운리초등학교,초등학교,35.12368494,126.865659,5.691,6.385,8.5,0.646,1.3,6.052,7.9,5.406,6.6,598130395.0,179439118.0,598130390.0,-179439114.0,1237308150.0,1,6.0,양호,35,0.088,348,21,26,370,17.6,14.2,보통,3555483.0,4960645.0,0.5274
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,72,진남초등학교,초등학교,35.10912722,126.9024721,4.875,6.493,9.3,0.646,1.3,6.16,8.8,5.514,7.5,598130395.0,179439118.0,598130390.0,-179439114.0,2866336240.0,1,18.0,양호,40,0.117,498,26,32,520,20.0,16.2,보통,5755695.0,6662436.0,0.524
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,73,빛고을초등학교,초등학교,35.16934672,126.8592478,5.775,6.837,11.0,0.646,1.3,6.42,10.2,5.774,8.9,598130395.0,179439118.0,598130390.0,-179439114.0,1664141177.0,1,15.0,양호,36,0.32,476,26,32,498,19.2,15.6,보통,3496095.0,4542714.0,0.5199
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,74,광주서산초등학교,초등학교,35.189162,126.9043599,4.445,6.154,8.1,0.646,1.3,5.618,7.5,4.972,6.2,598130395.0,179439118.0,598130390.0,-179439114.0,1578556707.0,1,0.0,양호,59,0.099,248,14,19,270,19.3,14.2,보통,6365148.0,8061804.0,0.5162
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,75,오정초등학교,초등학교,35.18590225,126.9119857,3.936,6.031,8.1,0.646,1.3,5.495,7.4,4.849,6.1,598130395.0,179439118.0,598130390.0,-179439114.0,2516623000.0,1,0.0,양호,56,0.219,423,22,26,445,20.2,17.1,보통,5949463.0,6999446.0,0.5149
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,76,대자초등학교,초등학교,35.17391595,126.8732683,4.852,5.849,10.1,0.646,1.3,5.431,9.3,4.785,8.0,598130395.0,179439118.0,598130390.0,-179439114.0,1965061449.0,1,0.0,양호,41,0.273,803,39,48,825,21.2,17.2,보통,2447150.0,3106899.0,0.5126
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,77,운남초등학교,초등학교,35.17760447,126.8192848,9.506,11.797,14.8,0.646,1.3,11.38,14.0,10.734,12.7,598130395.0,179439118.0,598130390.0,-179439114.0,614488690.0,1,7.0,양호,52,0.171,32,6,7,54,9.0,7.7,양호,19202772.0,22455909.0,0.5115
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,78,불로초등학교,초등학교,35.1209505,126.9141127,3.359,4.343,7.2,0.646,1.3,4.92,6.9,4.274,5.6,598130395.0,179439118.0,598130390.0,-179439114.0,2574991743.0,1,0.0,양호,34,0.242,1017,36,45,1039,28.9,23.1,과밀위험,2531949.0,3054016.0,0.5014
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,79,만호초등학교,초등학교,35.13279273,126.854239,6.193,7.125,11.1,0.646,1.3,6.792,10.6,6.146,9.3,598130395.0,179439118.0,598130390.0,-179439114.0,2073553285.0,1,12.0,양호,40,0.141,876,43,50,898,20.9,18.0,보통,2367070.0,2975149.0,0.501
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,80,화정남초등학교,초등학교,35.13785632,126.8716253,4.515,5.446,9.0,0.646,1.3,5.113,8.4,4.467,7.1,598130395.0,179439118.0,598130390.0,-179439114.0,2745331392.0,0,0.0,양호,28,0.149,932,45,54,954,21.2,17.7,보통,2945635.0,3504677.0,0.4977
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,81,조봉초등학교,초등학교,35.12218609,126.9106301,3.278,4.62,6.4,0.646,1.3,4.287,5.8,3.641,4.5,598130395.0,179439118.0,598130390.0,-179439114.0,2173484158.0,0,0.0,양호,36,0.121,904,35,42,926,26.5,22.0,과밀위험,2404297.0,2993104.0,0.493
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,82,광주효덕초등학교,초등학교,35.11338616,126.8979712,4.578,6.476,9.3,0.646,1.3,6.143,8.7,5.497,7.4,598130395.0,179439118.0,598130390.0,-179439114.0,2243323200.0,1,0.0,양호,36,0.11,655,32,38,677,21.2,17.8,보통,3424921.0,4197125.0,0.493
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,83,광주동초등학교,초등학교,35.20578715,126.9511089,6.776,9.45,12.3,0.646,1.3,9.117,11.8,8.471,10.5,598130395.0,179439118.0,598130390.0,-179439114.0,1216407200.0,0,4.0,양호,20,0.041,68,7,9,90,12.9,10.0,양호,17888341.0,20161529.0,0.4924
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,84,지한초등학교,초등학교,35.0940871,126.9402054,6.618,7.228,9.3,0.646,1.3,7.221,9.2,6.575,7.9,598130395.0,179439118.0,598130390.0,-179439114.0,1565079573.0,1,6.0,양호,17,0.059,480,27,33,502,18.6,15.2,보통,3260582.0,4309183.0,0.4919
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,85,운천초등학교,초등학교,35.1527033,126.8467489,6.539,7.396,10.7,0.646,1.3,6.978,9.9,6.332,8.6,598130395.0,179439118.0,598130390.0,-179439114.0,2045432060.0,1,12.0,양호,72,0.096,408,20,24,430,21.5,17.9,보통,5013314.0,6147820.0,0.4915
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,86,동림초등학교,초등학교,35.18744989,126.8676187,6.164,6.801,11.0,0.646,1.3,6.383,10.2,5.737,8.9,598130395.0,179439118.0,598130390.0,-179439114.0,1935611461.0,1,0.0,양호,22,0.104,572,29,35,594,20.5,17.0,보통,3383936.0,4265559.0,0.489
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,87,광주상무초등학교,초등학교,35.1408321,126.8547174,5.92,7.68,11.8,0.646,1.3,7.262,11.0,6.616,9.7,598130395.0,179439118.0,598130390.0,-179439114.0,1911847018.0,1,10.0,양호,37,0.356,535,28,36,557,19.9,15.5,보통,3573546.0,4506243.0,0.4878
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,88,한울초등학교,초등학교,35.17621187,126.8664252,5.517,6.74,10.8,0.646,1.3,6.323,10.0,5.677,8.7,598130395.0,179439118.0,598130390.0,-179439114.0,2818197510.0,0,20.0,양호,30,0.229,959,44,54,981,22.3,18.2,보통,2938684.0,3482495.0,0.4811
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,89,치평초등학교,초등학교,35.14911727,126.8436036,6.825,8.173,11.0,0.646,1.3,7.756,10.2,7.11,8.9,598130395.0,179439118.0,598130390.0,-179439114.0,1924844745.0,1,20.0,양호,69,0.05,384,21,27,406,19.3,15.0,보통,5012617.0,6214224.0,0.4809
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,90,삼각초등학교,초등학교,35.20064274,126.900249,5.775,7.699,10.1,0.646,1.3,7.163,9.5,6.517,8.2,598130395.0,179439118.0,598130390.0,-179439114.0,1892510533.0,1,0.0,양호,38,0.109,539,29,35,561,19.3,16.0,보통,3511151.0,4439645.0,0.4717
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,91,금호초등학교,초등학교,35.14277758,126.859228,5.477,7.507,11.2,0.646,1.3,7.089,10.4,6.443,9.1,598130395.0,179439118.0,598130390.0,-179439114.0,2489796800.0,1,8.0,양호,38,0.162,695,31,39,717,23.1,18.4,보통,3582441.0,4306732.0,0.4714
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,92,효천초등학교,초등학교,35.10033669,126.8841101,6.443,7.888,12.7,0.646,1.3,7.555,12.2,6.909,10.9,598130395.0,179439118.0,598130390.0,-179439114.0,1574106910.0,1,9.0,양호,23,0.05,341,17,22,363,21.4,16.5,보통,4616149.0,5984125.0,0.4701
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,93,하백초등학교,초등학교,35.18860042,126.8889108,4.985,7.418,9.7,0.646,1.3,6.883,9.0,6.237,7.7,598130395.0,179439118.0,598130390.0,-179439114.0,1866875410.0,1,0.0,양호,32,0.132,790,35,43,812,23.2,18.9,보통,2363133.0,3035721.0,0.4589
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,94,연제초등학교,초등학교,35.19616978,126.8736986,6.48,7.931,12.5,0.646,1.3,7.513,11.7,6.867,10.4,598130395.0,179439118.0,598130390.0,-179439114.0,2756231059.0,1,0.0,양호,31,0.195,993,50,59,1015,20.3,17.2,보통,2775661.0,3304790.0,0.4576
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,95,일곡초등학교,초등학교,35.20734077,126.8983974,6.537,8.616,11.2,0.646,1.3,8.08,10.6,7.434,9.3,598130395.0,179439118.0,598130390.0,-179439114.0,1717402199.0,1,0.0,양호,44,0.09,425,24,29,447,18.6,15.4,보통,4040946.0,5180162.0,0.4491
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,96,광주양산초등학교,초등학교,35.20718682,126.8714608,7.584,8.833,13.6,0.646,1.3,8.415,12.8,7.769,11.5,598130395.0,179439118.0,598130390.0,-179439114.0,1649640940.0,1,0.0,양호,38,0.109,362,21,27,384,18.3,14.2,보통,4557019.0,5853571.0,0.4423
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,97,고서초등학교,초등학교,35.22463672,126.9736336,9.599,11.746,15.9,0.646,1.3,11.413,15.4,10.767,14.1,598130395.0,179439118.0,598130390.0,-179439114.0,1249645850.0,1,0.0,양호,21,0.112,53,6,7,75,12.5,10.7,양호,23578224.0,24637017.0,0.4352
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,98,서일초등학교,초등학교,35.2123806,126.8989514,7.064,8.861,11.5,0.646,1.3,8.325,10.8,7.679,9.5,598130395.0,179439118.0,598130390.0,-179439114.0,1607523508.0,1,0.0,양호,40,0.144,379,20,27,401,20.1,14.9,보통,4241487.0,5500384.0,0.434
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,99,일신초등학교,초등학교,35.21112602,126.8951264,7.027,8.996,12.1,0.646,1.3,8.46,11.4,7.814,10.1,598130395.0,179439118.0,598130390.0,-179439114.0,1486859666.0,1,0.0,양호,42,0.099,423,22,30,445,20.2,14.8,보통,3515035.0,4685371.0,0.4296
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,100,용두초등학교,초등학교,35.21495758,126.8706473,8.35,9.741,15.0,0.646,1.3,9.323,14.2,8.677,12.9,598130395.0,179439118.0,598130390.0,-179439114.0,1699662625.0,1,0.0,양호,28,0.258,184,12,14,206,17.2,14.7,보통,9237297.0,11154335.0,0.4221
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,101,신창초등학교,초등학교,35.1981337,126.8407237,8.815,9.729,14.6,0.646,1.3,9.312,13.8,8.666,12.5,598130395.0,179439118.0,598130390.0,-179439114.0,1812854320.0,1,1.0,양호,34,0.046,89,6,8,111,18.5,13.9,양호,20369150.0,21720583.0,0.419
광주중앙초등학교,광주광역시교육청,광주광역시 동구,초등학교,본교,22,6,0.7160205,35.15092881,126.918641,3.7,2.4,27187745.0,102,목련초등학교,초등학교,35.17290332,126.815607,9.68,11.105,13.4,0.646,1.3,10.688,12.6,10.042,11.3,598130395.0,179439118.0,598130390.0,-179439114.0,1043200560.0,1,1.0,양호,51,0.123,116,9,11,138,15.3,12.5,양호,8993108.0,11893703.0,0.4166
